,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
2767,730,1440,34736425,62,12,0,11,0,5,5.166666666666667,1,1,0.5
2768,730,885,779983,29,5,0,4,0,0,5.8,1,1,0.0
2769,730,1200,16814138,47,9,1,8,0,2,5.222222222222222,1,1,0.2857142857142857
2770,730,1200,9509334,47,9,0,8,0,4,5.222222222222222,1,0,0.4
2771,730,1200,1824117,19,4,0,3,0,0,4.75,1,1,-0.6
2772,730,681,4081372,44,9,0,8,0,2,4.888888888888889,1,1,0.0
2773,730,1200,22950676,38,7,1,6,0,1,5.428571428571429,1,1,0.2142857142857142
2774,1095,488,7357841,35,8,0,7,0,3,4.375,1,1,0.0
2775,1095,1140,10427548,46,9,0,8,0,4,5.111111111111111,1,1,0.0
2776,1095,900,1156194,54,9,0,8,0,2,6.0,1,1,0.3666666666666667
2777,1095,960,634117,58,10,0,9,0,3,5.8,1,1,-0.1555555555555555
2778,1095,1140,3428199,43,7,0,6,0,1,6.142857142857143,1,1,0.6
2779,1095,1020,4504605,34,7,0,6,0,3,4.857142857142857,1,1,0.3
2780,1095,1140,1338340,39,8,0,7,0,2,4.875,1,1,0.8
2781,1095,960,8336669,27,6,0,5,0,1,4.5,1,1,0.3916666666666666
2782,1095,840,5274918,53,9,0,7,0,3,5.888888888888889,1,1,0.75
2783,1095,1200,22077538,35,6,0,5,0,2,5.833333333333333,1,1,0.3666666666666667
2784,1095,1080,5336233,56,11,0,10,0,6,5.090909090909091,1,1,0.9
2785,1095,707,6331040,35,7,0,6,0,2,5.0,1,1,-0.125
2786,1095,900,2774264,31,5,0,4,0,0,6.2,1,1,0.5
2787,1095,900,5841795,49,9,0,8,0,3,5.444444444444445,1,1,0.4333333333333333
2788,1095,900,22200395,29,4,0,3,0,0,7.25,1,1,0.1
2789,1095,960,4136040,20,4,0,3,0,0,5.0,1,1,0.0
2790,1095,1260,270123,39,7,0,6,0,2,5.571428571428571,1,1,-0.25
2791,1095,1020,1171881,33,5,0,4,0,0,6.6,1,1,0.1666666666666666
2792,1095,900,9472820,44,9,0,8,0,4,4.888888888888889,1,1,5.551115123125783e-17
2793,1095,960,832138,19,4,0,3,0,0,4.75,1,1,-0.6
2794,1095,900,2364199,40,7,0,6,0,1,5.714285714285714,1,1,1.0
2795,1095,1140,6293833,45,8,0,7,0,2,5.625,1,1,0.55
2796,1095,664,12317739,25,4,0,3,0,0,6.25,1,1,0.0
2797,1095,1200,4371584,29,5,0,3,0,1,5.8,1,1,0.5
2798,1095,608,753482,26,5,0,4,0,1,5.2,1,1,0.0
2799,1095,1260,40710764,29,6,0,5,0,2,4.833333333333333,1,1,0.0
2800,1095,960,2907844,31,5,1,4,0,1,6.2,1,1,0.0
2801,1095,900,3614301,42,8,1,7,0,3,5.25,1,1,0.4333333333333333
2802,1095,877,19407084,32,6,0,5,0,1,5.333333333333333,1,1,-0.6
2803,1095,1140,318066,29,6,0,5,0,1,4.833333333333333,1,1,-0.0999999999999999
2804,1095,842,389362,38,8,0,7,0,3,4.75,1,1,-0.6
2805,1095,1020,1519004,35,7,0,6,0,1,5.0,1,1,0.0
2806,1095,1320,1266279,45,8,0,7,0,2,5.625,1,1,0.0
2807,1095,900,6413362,31,6,0,5,0,1,5.166666666666667,1,1,0.3916666666666666
2808,1095,466,1104876,31,6,0,5,0,1,5.166666666666667,1,1,0.7166666666666667
2809,1095,900,1944422,53,11,0,9,0,3,4.818181818181818,1,1,0.0
2810,1095,556,6168028,31,6,0,5,0,1,5.166666666666667,1,1,0.35
2811,1095,960,16552831,44,9,0,8,0,3,4.888888888888889,1,0,0.0
2812,1095,900,19975941,62,10,0,9,0,3,6.2,1,1,0.0
2813,1095,829,13636972,51,9,0,8,0,2,5.666666666666667,1,1,0.0
2814,1095,469,275232,28,5,0,4,0,0,5.6,1,1,0.6000000000000001
2815,1095,582,2684553,75,14,0,13,0,4,5.357142857142857,1,1,0.3
2816,1095,556,3191382,61,11,0,10,0,3,5.545454545454546,1,1,0.3166666666666666
2817,1095,960,482824,40,7,1,5,0,2,5.714285714285714,1,1,0.5
2818,1095,1200,7923437,54,8,0,7,0,1,6.75,1,1,0.05
2819,1095,890,841596,32,7,0,6,0,1,4.571428571428571,1,1,0.4333333333333333
2820,1095,900,6407215,67,13,0,11,0,4,5.153846153846154,1,1,0.1
2821,1095,883,331546,35,8,0,7,0,3,4.375,1,1,-0.6
2822,1095,787,2366446,48,8,0,7,0,2,6.0,1,1,0.7000000000000001
2823,1095,614,4617516,35,7,0,6,0,1,5.0,1,1,0.4666666666666667
2824,1095,740,844327,33,6,0,5,0,1,5.5,1,1,0.0
2825,1095,612,373438,56,10,1,9,0,4,5.6,1,1,0.5333333333333333
2826,1095,774,504772,46,8,0,7,0,3,5.75,1,1,0.0
2827,1095,833,3969606,42,8,1,7,0,2,5.25,1,1,0.2944444444444444
2828,1095,960,822206,41,7,1,6,0,2,5.857142857142857,1,1,0.5
2829,1095,686,457497,44,7,0,6,0,2,6.285714285714286,1,1,0.0
2830,1095,960,667256,28,5,0,4,0,0,5.6,1,1,-0.4
2831,1095,640,359474,69,12,0,11,0,5,5.75,1,1,0.0
2832,1095,846,8836623,49,10,0,9,0,4,4.9,1,1,0.0
2833,1095,834,40283058,42,8,0,7,0,1,5.25,1,1,0.3916666666666666
2834,1095,2040,420046,51,9,0,8,0,2,5.666666666666667,1,1,1.0
2835,1095,513,4742024,34,7,0,6,0,2,4.857142857142857,1,0,0.4
2836,1095,350,221186,32,6,0,5,0,2,5.333333333333333,1,1,0.1
2837,1095,816,833411,39,8,0,7,0,3,4.875,1,1,-0.2166666666666666
2838,1095,1020,2019058,35,7,0,6,0,1,5.0,1,1,0.3
2839,1095,960,11546434,35,7,0,5,0,2,5.0,1,1,0.1
2840,1095,627,263935,43,9,0,8,0,2,4.777777777777778,1,1,0.4166666666666666
2841,1095,684,856184,45,8,2,7,0,2,5.625,1,1,0.0
2842,1095,889,5012536,51,11,1,10,0,4,4.636363636363637,1,1,0.1363636363636363
2843,1095,900,2366744,43,9,0,8,0,3,4.777777777777778,1,1,0.0
2844,1095,1080,1042945,32,5,1,4,0,1,6.4,1,1,0.0
2845,1095,1380,3627501,53,10,0,9,0,3,5.3,1,1,0.4
2846,1095,1140,2140689,55,9,0,8,0,3,6.111111111111111,1,1,1.0
2847,1095,1200,2339330,42,8,1,7,0,3,5.25,1,1,0.0
2848,1095,1260,161471,28,5,0,4,0,1,5.6,1,1,0.6000000000000001
2849,1095,1020,9172993,50,10,0,9,0,3,5.0,1,1,0.4333333333333333
2850,1095,1080,7051435,44,8,0,7,0,2,5.5,1,1,0.3
2851,1095,1140,47750453,48,9,0,8,0,4,5.333333333333333,1,1,0.0
2852,1095,714,219402,47,9,0,8,0,3,5.222222222222222,1,1,0.0
2853,1095,900,763599,33,6,0,5,0,1,5.5,1,1,0.0
2854,1095,788,367551,43,8,0,7,0,2,5.375,1,1,0.1111111111111111
2855,1095,1320,17852495,54,11,0,10,0,4,4.909090909090909,1,1,-0.1928571428571428
2856,1095,474,441931,57,10,1,9,0,4,5.7,1,1,0.2
2857,1095,1200,4617051,42,8,0,7,0,2,5.25,1,1,0.0
2858,1095,900,264665,28,6,0,5,0,1,4.666666666666667,1,1,0.0
2859,1095,960,9580524,49,8,0,7,0,2,6.125,1,1,1.0
2860,1095,661,367354,42,8,0,7,0,2,5.25,1,1,0.0
2861,1095,900,1158581,38,8,0,7,0,1,4.75,1,1,0.1
2862,1095,1380,597911,64,12,0,11,0,2,5.333333333333333,1,1,0.25
2863,1095,702,852152,27,5,0,4,0,0,5.4,1,1,0.0
2864,1095,514,5885453,45,10,0,9,0,4,4.5,1,1,0.0
2865,1095,900,8281577,58,10,0,9,0,3,5.8,1,1,0.0
2866,1095,5400,312808,33,6,0,5,0,0,5.5,1,0,0.5
2867,1095,735,2514045,41,7,0,6,0,1,5.857142857142857,1,1,0.0
2868,1095,900,13786808,27,6,0,5,0,2,4.5,1,1,0.0
2869,1095,1620,654465,29,6,0,5,0,1,4.833333333333333,1,1,0.4333333333333333
2870,1095,618,10433415,27,5,0,3,0,1,5.4,1,1,0.425
2871,1095,900,5092370,55,9,0,8,0,3,6.111111111111111,1,1,0.0
2872,1095,1020,34750010,42,8,0,7,0,3,5.25,1,1,0.0
2873,1095,564,10062190,51,9,0,8,0,3,5.666666666666667,1,1,0.4333333333333333
2874,1095,960,6521995,48,10,0,9,0,4,4.8,1,1,0.0
2875,1095,1200,8914380,39,8,0,7,0,2,4.875,1,1,0.0
2876,1095,1260,1555432,71,10,0,9,0,3,7.1,1,1,0.6666666666666666
2877,1095,641,136370,36,6,0,5,0,1,6.0,1,1,0.2666666666666666
2878,1095,653,15763068,69,13,0,12,0,5,5.307692307692308,1,1,0.1
2879,1095,1980,450121,51,8,0,7,0,1,6.375,1,1,0.0
2880,1095,658,11282820,56,11,0,10,0,5,5.090909090909091,1,1,0.0
2881,1095,900,352852,45,9,0,8,0,3,5.0,1,1,0.4166666666666666
2882,1095,1080,891075,29,6,0,5,0,1,4.833333333333333,1,1,0.3916666666666666
2883,1095,1020,40659341,43,7,0,6,0,2,6.142857142857143,1,1,0.0
2884,1095,472,4992415,32,6,0,5,0,1,5.333333333333333,1,1,0.3916666666666666
2885,1095,897,306479,39,8,0,7,0,4,4.875,1,1,0.0
2886,1095,1200,563052,34,6,0,5,0,1,5.666666666666667,1,1,-0.0568181818181818
2887,1095,1200,1190753,38,7,0,6,0,2,5.428571428571429,1,1,0.4
2888,1095,789,1001357,32,5,1,4,0,1,6.4,1,1,0.0
2889,1095,1200,4154810,32,5,0,4,0,0,6.4,1,1,0.7
2890,1095,846,6563650,68,13,0,12,0,3,5.230769230769231,1,1,0.3916666666666666
2891,1095,960,642858,61,13,0,12,0,5,4.6923076923076925,1,1,0.1681818181818181
2892,1095,960,4788411,55,9,2,8,0,2,6.111111111111111,1,1,0.0
2893,1095,1200,4141214,49,11,0,9,0,5,4.454545454545454,1,1,0.5
2894,1095,960,1550826,45,8,0,7,0,2,5.625,1,1,0.85
2895,1095,960,1984147,33,5,0,4,0,0,6.6,1,1,0.6000000000000001
2896,1095,582,255286,27,6,0,5,0,2,4.5,1,1,0.0
2897,1095,1140,1502204,35,7,0,6,0,1,5.0,1,1,0.2321428571428571
2898,1095,1920,6735526,38,7,0,6,0,2,5.428571428571429,1,1,0.5
2899,1095,900,1719169,45,7,0,6,0,1,6.428571428571429,1,1,0.3916666666666666
2900,1095,960,3907181,40,8,0,7,0,3,5.0,1,1,0.0
2901,1095,3420,315352,59,11,0,10,0,4,5.363636363636363,1,0,0.5
2902,1095,900,1209734,41,6,0,5,0,1,6.833333333333333,1,1,0.8
2903,1095,850,2113438,21,4,0,3,0,0,5.25,1,1,0.0
2904,1095,1500,26983879,51,9,0,8,0,3,5.666666666666667,1,1,0.7000000000000001
2905,1095,728,5190883,47,9,0,8,0,3,5.222222222222222,1,1,0.6000000000000001
2906,1095,900,505314,28,6,0,5,0,1,4.666666666666667,1,1,0.0
2907,1095,900,4564665,49,8,0,7,0,2,6.125,1,1,0.0
2908,1095,900,3454097,52,8,0,7,0,2,6.5,1,1,0.5
2909,1095,900,336218,32,6,0,5,0,2,5.333333333333333,1,1,0.25
2910,1095,1020,353573,57,10,0,9,0,3,5.7,1,1,0.15625
2911,1095,900,7538402,36,7,0,6,0,2,5.142857142857143,1,1,0.35
2912,1095,900,7029232,40,7,0,6,0,2,5.714285714285714,1,1,-0.15
2913,1095,1260,1430658,35,6,0,4,0,1,5.833333333333333,1,1,0.9
2914,1095,960,468206,52,10,0,9,0,4,5.2,1,1,-0.3
2915,1095,900,35784091,42,8,0,7,0,3,5.25,1,1,-0.0499999999999999
2916,1095,775,201066,31,8,0,7,0,3,3.875,1,1,0.3
2917,1095,900,453010,36,6,0,5,0,1,6.0,1,1,-0.6
2918,1095,657,6873820,60,13,0,12,0,4,4.615384615384615,1,1,0.0333333333333333
2919,1095,1200,7268919,49,8,1,7,0,0,6.125,1,1,0.1363636363636363
2920,1095,591,553712,35,7,0,6,0,2,5.0,1,1,0.3666666666666667
2921,1095,960,326450,37,7,1,6,0,3,5.285714285714286,1,1,0.0
2922,1095,960,1137758,52,9,0,8,0,2,5.777777777777778,1,1,0.0499999999999999
2923,1095,1260,2727762,50,8,0,7,0,1,6.25,1,1,-0.0249999999999999
2924,1095,596,3337156,45,8,0,7,0,2,5.625,1,1,0.5
2925,1095,900,383425,58,12,0,11,0,6,4.833333333333333,1,1,1.0
2926,1095,1020,1472042,58,11,0,10,0,4,5.2727272727272725,1,1,-0.3
2927,1095,628,69885918,30,5,0,4,0,1,6.0,1,1,0.5
2928,1095,3480,542286,44,8,0,7,0,3,5.5,1,1,1.0
2929,1095,797,57977569,46,9,0,8,0,4,5.111111111111111,1,1,0.0
2930,1095,1200,143276,27,6,0,5,0,1,4.5,1,1,0.0
2931,1095,1080,513552,50,9,0,8,0,3,5.555555555555555,1,1,1.0
2932,1095,799,11832383,22,5,0,4,0,0,4.4,1,1,0.35
2933,1095,672,9027808,23,4,1,3,0,0,5.75,1,1,0.0
2934,1095,900,499682,48,9,1,8,0,3,5.333333333333333,1,1,0.3125
2935,1095,731,744836,33,6,0,5,0,1,5.5,1,1,0.4
2936,1095,1140,427262,42,7,0,6,0,1,6.0,1,1,0.5
2937,1095,827,1841878,36,6,0,5,0,1,6.0,1,1,0.6000000000000001
2938,1095,1020,383525,34,7,0,6,0,3,4.857142857142857,1,1,0.4333333333333333
2939,1095,606,11507855,29,5,0,4,0,0,5.8,1,1,0.9
2940,1095,4320,3664721,45,7,1,7,0,1,6.428571428571429,0,0,1.0
2941,1095,1200,15634975,36,7,1,6,0,1,5.142857142857143,1,1,0.3
2942,1095,711,3544744,58,12,0,11,0,3,4.833333333333333,1,1,0.5888888888888889
2943,1095,900,2329517,53,10,0,9,0,5,5.3,1,1,0.2666666666666666
2944,1095,606,648613,44,8,0,7,0,2,5.5,1,1,0.25
2945,1095,741,8684757,44,8,0,7,0,1,5.5,1,1,0.8
2946,1095,960,1486953,33,6,0,5,0,1,5.5,1,1,0.5
2947,1095,960,23693724,54,11,0,10,0,3,4.909090909090909,1,1,0.35
2948,1095,664,10511702,73,14,2,13,0,7,5.214285714285714,1,1,-0.15
2949,1095,1140,509699,41,8,0,7,0,2,5.125,1,1,0.15
2950,1095,514,771442,42,7,0,6,0,2,6.0,1,1,0.1
2951,1095,607,301457,49,10,0,9,0,4,4.9,1,1,0.5
2952,1095,734,1260780,53,10,0,9,0,4,5.3,1,1,0.6
2953,1095,900,45312120,45,9,0,8,0,3,5.0,1,1,0.4166666666666666
2954,1095,737,14576703,37,8,0,7,0,3,4.625,1,1,-0.2
2955,1095,802,898965,41,7,0,6,0,2,5.857142857142857,1,1,0.3333333333333333
2956,1095,814,16207362,43,8,1,7,0,3,5.375,1,1,0.6
2957,1095,960,10962916,24,4,0,2,0,0,6.0,1,1,0.0
2958,1095,900,612529,45,8,0,7,0,1,5.625,1,1,0.2166666666666666
2959,1095,1380,659470,41,8,0,7,0,3,5.125,1,1,0.5
2960,1095,643,507384,41,7,0,6,0,2,5.857142857142857,1,1,0.0
2961,1095,5160,5512449,42,6,1,6,0,1,7.0,1,0,0.1
2962,1095,855,1238650,28,6,0,5,0,1,4.666666666666667,1,1,0.0
2963,1095,560,211110,63,11,0,10,0,3,5.727272727272728,1,1,0.4333333333333333
2964,1095,1020,1698576,41,9,0,8,0,2,4.555555555555555,1,1,0.0708333333333333
2965,1095,1200,4197683,39,8,0,7,0,1,4.875,1,1,0.275
2966,1095,960,3487653,29,5,0,4,0,0,5.8,1,1,0.0
2967,1095,900,247216,23,4,1,3,0,0,5.75,1,1,0.0
2968,1095,578,326376,36,7,1,6,0,1,5.142857142857143,1,1,1.0
2969,1095,649,394202,32,4,0,3,0,0,8.0,1,1,-0.25
2970,1095,865,234004,49,10,0,9,0,2,4.9,1,1,0.0
2971,1095,1020,9427045,31,6,0,5,0,0,5.166666666666667,1,1,0.0
2972,1095,1140,4056659,19,4,0,3,0,0,4.75,1,1,0.1363636363636363
2973,1095,662,2524061,38,8,0,7,0,2,4.75,1,1,0.275
2974,1095,960,15643419,41,8,1,7,0,2,5.125,1,1,0.0
2975,1095,767,273020,45,8,0,7,0,1,5.625,1,1,0.0916666666666666
2976,1095,960,6027342,31,4,1,3,0,0,7.75,1,1,1.0
2977,1095,1500,9203115,43,8,0,7,0,1,5.375,1,1,0.35
2978,1095,595,597867,24,4,1,3,0,0,6.0,1,1,0.0
2979,1095,591,2226558,31,6,0,5,0,1,5.166666666666667,1,1,-0.3
2980,1095,1020,10445869,42,7,0,6,0,2,6.0,1,1,0.7
2981,1095,891,1892674,41,6,2,5,0,1,6.833333333333333,1,1,0.65
2982,1095,756,557473,27,4,1,3,0,0,6.75,1,1,0.0
2983,1095,735,1682002,51,10,0,9,0,3,5.1,1,1,0.125
2984,1095,781,12840129,38,8,0,7,0,3,4.75,1,1,0.5
2985,1095,900,6481472,40,8,0,7,0,3,5.0,1,1,0.0
2986,1095,692,372374,46,8,0,7,0,3,5.75,1,1,0.0
2987,1095,1140,40700636,29,6,0,5,0,2,4.833333333333333,1,1,0.0
2988,1095,833,1124305,25,5,0,4,0,0,5.0,1,1,0.0
2989,1095,1080,7021024,27,5,0,4,0,1,5.4,1,1,0.0
2990,1095,706,9312672,48,8,0,7,0,2,6.0,1,1,0.0
2991,1095,683,1841779,71,11,0,10,0,4,6.454545454545454,1,0,0.0
2992,1095,1200,325370,41,9,0,8,0,2,4.555555555555555,1,1,0.0
2993,1095,900,1152254,60,12,0,11,0,4,5.0,1,1,0.3944444444444444
2994,1095,884,396764,45,10,0,9,0,5,4.5,1,1,0.0
2995,1095,1440,2494849,52,9,0,8,0,1,5.777777777777778,1,1,0.9
2996,1095,884,795000,38,7,0,6,0,2,5.428571428571429,1,1,0.35
2997,1095,587,2201445,60,11,0,10,0,4,5.454545454545454,1,1,0.7333333333333334
2998,1095,658,3061083,29,6,0,5,0,3,4.833333333333333,1,1,0.0
2999,1095,1140,4359484,26,5,0,4,0,0,5.2,1,1,1.0
3000,1095,836,2252293,72,13,0,12,0,4,5.538461538461538,1,1,0.0
3001,1095,1140,32623568,33,6,0,5,0,1,5.5,1,1,0.1666666666666666
3002,1095,345,409468,42,9,0,8,0,4,4.666666666666667,1,1,0.0
3003,1095,1020,3062226,30,6,0,5,0,1,5.0,1,1,0.35
3004,1095,678,399156,25,5,0,4,0,0,5.0,1,1,0.15
3005,1095,393,681997,29,4,0,3,0,0,7.25,1,1,-0.25
3006,1095,791,395266,37,8,0,7,0,4,4.625,1,1,0.0
3007,1095,1140,539222,21,4,0,3,0,0,5.25,1,1,0.4333333333333333
3008,1095,960,23964637,40,8,0,7,0,4,5.0,1,1,0.3928571428571428
3009,1095,831,10300302,46,7,0,6,0,2,6.571428571428571,1,1,0.2
3010,1095,1140,624372,40,8,0,7,0,2,5.0,1,1,0.4333333333333333
3011,1095,900,880602,33,6,0,5,0,1,5.5,1,1,0.4
3012,1095,823,15710940,51,8,0,7,0,1,6.375,1,1,0.35
3013,1095,1500,17837018,28,4,0,3,0,0,7.0,1,1,-0.25
3014,1095,1200,876828,42,8,0,7,0,2,5.25,1,1,0.0
3015,1095,1440,2903378,29,5,0,4,0,0,5.8,1,1,-0.6
3016,1095,872,1487217,36,7,0,6,0,1,5.142857142857143,1,1,0.2666666666666666
3017,1095,1500,18866715,22,4,0,3,0,0,5.5,1,1,0.0
3018,1095,782,1845114,41,8,0,7,0,3,5.125,1,1,0.4333333333333333
3019,1095,838,907292,34,6,0,5,0,1,5.666666666666667,1,1,0.0
3020,1095,699,8424878,25,5,0,4,0,0,5.0,1,1,0.0499999999999999
3021,1095,740,10670867,41,8,0,7,0,3,5.125,1,1,0.0
3022,1095,891,631280,26,5,0,4,0,0,5.2,1,1,1.0
3023,1095,900,10311459,20,4,0,3,0,0,5.0,1,1,0.35
3024,1095,582,432160,35,6,0,5,0,1,5.833333333333333,1,1,0.6
3025,1095,1200,10241029,29,6,0,4,0,1,4.833333333333333,1,1,0.1
3026,1095,695,487890,47,10,0,9,0,4,4.7,1,1,0.0
3027,1095,678,7968618,33,5,0,4,0,1,6.6,1,1,0.0
3028,1095,620,1100088,37,8,0,7,0,3,4.625,1,1,0.3178571428571428
3029,1095,805,32208568,30,5,1,4,0,1,6.0,1,1,0.0
3030,1095,960,1023497,37,8,0,6,0,3,4.625,1,1,-0.5
3031,1095,658,8496495,27,5,0,4,0,0,5.4,1,1,0.0
3032,1095,725,3190953,34,6,0,5,0,1,5.666666666666667,1,1,0.9
3033,1095,1680,10302820,29,5,0,4,0,0,5.8,1,1,0.4333333333333333
3034,1095,626,1011417,18,4,0,3,0,0,4.5,1,1,0.35
3035,1095,1140,24282570,31,6,0,5,0,2,5.166666666666667,1,1,0.0
3036,1095,789,365849,44,7,0,6,0,2,6.285714285714286,1,1,0.2
3037,1095,639,242852,49,8,0,7,0,3,6.125,1,1,0.0
3038,1095,900,4873561,49,8,0,7,0,2,6.125,1,1,1.0
3039,1095,808,517885,23,4,0,3,0,0,5.75,1,1,0.9
3040,1095,523,2138881,29,6,0,5,0,1,4.833333333333333,1,1,0.0
3041,1095,674,1206835,19,4,0,3,0,0,4.75,1,1,0.4333333333333333
3042,1095,445,327959,46,9,0,8,0,2,5.111111111111111,1,1,0.0
3043,1095,673,4561392,27,5,0,4,0,0,5.4,1,1,0.35
3044,1095,746,15686462,25,5,0,4,0,0,5.0,1,1,0.0
3045,1095,729,814157,65,13,0,11,0,5,5.0,1,1,0.2875
3046,1095,562,2660185,35,7,0,6,0,1,5.0,1,1,0.0
3047,1095,673,1075820,46,8,0,7,0,2,5.75,1,1,0.15
3048,1095,885,9580441,44,8,0,7,0,3,5.5,1,1,0.0
3049,1095,539,309084,43,8,0,7,0,2,5.375,1,1,0.0
3050,1095,665,6158419,42,9,0,8,0,3,4.666666666666667,1,1,0.0
3051,1095,752,2251173,28,6,0,4,0,1,4.666666666666667,1,1,0.4333333333333333
3052,1095,821,20514043,35,6,0,5,0,1,5.833333333333333,1,1,0.4333333333333333
3053,1095,960,6688572,42,8,1,7,0,1,5.25,1,1,0.4375
3054,1095,884,848103,33,6,0,5,0,1,5.5,1,1,0.6
3055,1095,1020,1277358,23,5,0,4,0,1,4.6,1,1,0.0
3056,1095,413,445563,23,4,0,3,0,0,5.75,1,1,0.0
3057,1095,874,3284424,34,8,0,7,0,3,4.25,1,1,0.0
3058,1095,960,364350,54,11,0,10,0,2,4.909090909090909,1,1,0.059090909090909
3059,1095,648,893652,47,10,0,9,0,3,4.7,1,1,1.0
3060,1095,895,19042542,27,5,1,4,0,0,5.4,1,1,0.35
3061,1095,697,664322,27,5,0,4,0,0,5.4,1,1,0.0
3062,1095,439,616164,40,7,0,6,0,1,5.714285714285714,1,1,0.375
3063,1095,723,49287848,57,9,0,8,0,2,6.333333333333333,1,1,0.0
3064,1095,1080,3599779,52,9,0,8,0,3,5.777777777777778,1,1,0.35
3065,1095,960,717662,62,11,0,10,0,3,5.636363636363637,1,1,-0.4
3066,1095,781,11479029,46,8,1,7,0,2,5.75,1,1,0.0
3067,1095,549,74645623,34,7,0,6,0,2,4.857142857142857,1,1,0.0
3068,1095,786,1612629,35,7,0,6,0,0,5.0,1,1,-0.175
3069,1095,702,257342,40,6,0,5,0,1,6.666666666666667,1,1,0.0
3070,1095,900,522591,34,6,0,5,0,1,5.666666666666667,1,1,0.3
3071,1095,960,2100858,57,11,0,10,0,5,5.181818181818182,1,1,0.5
3072,1095,1020,1215142,59,11,0,10,0,4,5.363636363636363,1,1,-0.3
3073,1095,726,8528538,38,8,0,7,0,2,4.75,1,1,0.8
3074,1095,598,1006487,45,9,0,8,0,2,5.0,1,1,0.0
3075,1095,788,1291275,37,7,0,6,0,2,5.285714285714286,1,1,0.0
3076,1095,1080,7223200,47,9,0,8,0,4,5.222222222222222,1,1,0.0
3077,1095,758,6501402,39,7,0,6,0,1,5.571428571428571,1,1,0.0
3078,1095,1140,5508762,34,6,0,5,0,1,5.666666666666667,1,1,1.0
3079,1095,3900,799788,55,9,0,9,0,1,6.111111111111111,0,0,0.2249999999999999
3080,1095,801,1025585,27,5,0,4,0,0,5.4,1,1,0.35
3081,1095,607,308112,33,6,0,5,0,1,5.5,1,1,0.6000000000000001
3082,1095,1020,8249008,31,6,1,5,0,1,5.166666666666667,1,1,0.0
3083,1095,1320,3666392,33,6,0,5,0,1,5.5,1,1,0.3
3084,1095,1080,7876422,42,8,1,7,0,1,5.25,1,1,0.35
3085,1095,851,748479,34,5,0,4,0,0,6.8,1,1,-0.6
3086,1095,1020,759643,46,9,0,8,0,1,5.111111111111111,1,1,0.0916666666666666
3087,1095,880,3419987,43,8,0,7,0,3,5.375,1,1,0.35
3088,1095,1140,27902471,44,8,0,7,0,3,5.5,1,1,0.0
3089,1095,742,199956,23,5,0,4,0,0,4.6,1,1,0.0
3090,1095,795,8630804,57,11,0,10,0,3,5.181818181818182,1,1,0.35
3091,1095,440,2361469,59,9,2,8,0,2,6.555555555555555,1,1,0.0
3092,1095,900,1349856,29,4,1,3,0,0,7.25,1,1,0.0
3093,1095,757,614829,40,10,0,9,0,5,4.0,1,0,-0.025
3094,1095,856,1111288,30,6,0,5,0,1,5.0,1,1,0.0
3095,1095,1020,26731694,56,9,0,8,0,2,6.222222222222222,1,1,-0.6
3096,1095,740,4747205,42,8,0,7,0,3,5.25,1,1,0.0
3097,1095,691,593409,36,8,0,7,0,2,4.5,1,1,0.0
3098,1095,1080,16233551,34,6,1,5,0,0,5.666666666666667,1,1,0.25
3099,1095,1260,1011962,48,8,0,7,0,1,6.0,1,1,0.0
3100,1095,900,11937812,56,11,1,10,0,4,5.090909090909091,1,1,0.0
3101,1095,825,296294,51,8,0,7,0,2,6.375,1,1,-0.3333333333333333
3102,1095,900,3225350,46,8,0,7,0,3,5.75,1,1,0.0
3103,1095,890,1080076,58,9,1,8,0,3,6.444444444444445,1,1,0.5
3104,1095,529,1490293,39,7,0,6,0,1,5.571428571428571,1,1,-0.325
3105,1095,900,698475,33,7,0,6,0,1,4.714285714285714,1,1,0.3
3106,1095,834,783104,51,9,0,8,0,3,5.666666666666667,1,1,0.35
3107,1095,1140,546634,34,6,1,5,0,1,5.666666666666667,1,1,0.0
3108,1095,960,1035335,29,6,0,5,0,1,4.833333333333333,1,1,0.1666666666666666
3109,1095,671,398953,48,9,0,8,0,3,5.333333333333333,1,1,0.9
3110,1095,1560,8581465,38,7,2,6,0,2,5.428571428571429,1,1,0.0
3111,1095,1020,9064943,23,4,0,3,0,0,5.75,1,1,0.1666666666666666
3112,1095,1380,992154,29,5,0,4,0,0,5.8,1,1,1.0
3113,1095,960,666490,33,7,0,6,0,1,4.714285714285714,1,1,-0.3375
3114,1095,960,3890508,39,8,0,7,0,3,4.875,1,1,0.1166666666666666
3115,1095,465,2013643,32,7,0,6,0,1,4.571428571428571,1,1,0.3916666666666666
3116,1095,764,49972987,43,8,0,7,0,3,5.375,1,1,0.0
3117,1095,1200,7120683,34,6,0,5,0,2,5.666666666666667,1,1,1.0
3118,1095,900,1617367,34,6,0,5,0,1,5.666666666666667,1,1,0.0
3119,1095,1140,16823960,44,10,0,9,0,4,4.4,1,1,0.1
3120,1095,1260,548008,55,11,0,10,0,4,5.0,1,1,0.0
3121,1095,900,756579,57,10,1,9,0,0,5.7,1,1,-0.1818181818181818
3122,1095,699,567386,32,7,0,6,0,2,4.571428571428571,1,1,0.0
3123,1095,960,19317093,37,8,0,7,0,2,4.625,1,1,0.2857142857142857
